,Unnamed: 0,DATE,LAI,NDVI
567,567,10/12/2002 17:30,0.759222472,0.034438866
568,568,10/13/2002 6:30,0.00116484,0.043205504
569,569,10/13/2002 17:30,0.002684197,0.056372573
570,570,10/14/2002 6:30,0.004051617,0.034731731
571,571,10/14/2002 17:30,0.005216458,0.061006686
572,572,10/15/2002 6:30,0.006229362,0.057443558
573,573,10/15/2002 17:30,0.00698904,0.066925657
574,574,10/16/2002 6:30,0.007647428,0.047733871
575,575,10/16/2002 17:30,0.007900654,0.01201899
576,576,10/17/2002 6:30,0.008204525,0.038875748
577,577,10/17/2002 17:30,0.008204525,0.047704523
578,578,10/18/2002 6:30,0.008204525,0.049997531
579,579,10/18/2002 17:30,0.008204525,0.023547179
580,580,10/19/2002 6:30,0.008204525,0.068133706
581,581,10/19/2002 17:30,0.008204525,0.034049388
582,582,10/20/2002 6:30,0.008204525,0.03686202
583,583,10/20/2002 17:30,0.008204525,0.043594518
584,584,10/21/2002 6:30,0.008204525,0.074955344
585,585,10/21/2002 17:30,0.008204525,0.04767807
586,586,10/22/2002 6:30,0.008204525,-0.1331751
587,587,10/22/2002 17:30,0.008204525,0.043410051
588,588,10/23/2002 6:30,0.00815388,0.02334665
589,589,10/23/2002 17:30,0.00815388,0.043410051
590,590,10/24/2002 6:30,0.00815388,0.052794215
591,591,10/24/2002 17:30,0.00815388,0.045490347
592,592,10/25/2002 6:30,0.00815388,0.047733871
593,593,10/25/2002 17:30,0.00815388,0.014398714
594,594,10/26/2002 6:30,0.00815388,0.045288561
595,595,10/26/2002 17:30,0.00815388,0.020504728
596,596,10/27/2002 6:30,0.00815388,0.057443558
597,597,10/27/2002 17:30,0.00815388,0.055159349
598,598,10/28/2002 7:00,0.00815388,0.018328268
599,599,10/28/2002 17:30,0.00815388,0.045490347
600,600,10/29/2002 7:00,0.00815388,0.025873043
601,601,10/29/2002 17:30,0.00815388,0.028365111
602,602,10/30/2002 7:00,0.008103235,0.040846652
603,603,10/30/2002 17:30,0.008103235,0.072316488
604,604,10/31/2002 7:00,0.008103235,0.09199974
605,605,10/31/2002 17:30,0.008103235,0.06040849
606,606,11/1/2002 7:00,0.008103235,0.049719445
607,607,11/1/2002 17:00,0.008103235,0.061263953
608,608,11/2/2002 7:00,0.008103235,0.07281302
609,609,11/2/2002 17:00,0.008103235,-0.053897763
610,610,11/3/2002 7:00,0.008103235,0.037889119
611,611,11/3/2002 17:00,0.008103235,0.042977508
612,612,11/4/2002 7:00,0.008103235,0.05687858
613,613,11/4/2002 17:00,0.008103235,0.030361643
614,614,11/5/2002 7:00,0.008103235,0.036500828
615,615,11/5/2002 17:00,0.008103235,0.024915059
616,616,11/6/2002 7:00,0.00805259,0.062656989
617,617,11/6/2002 17:00,0.00805259,0.032432622
618,618,11/7/2002 7:00,0.00805259,0.021919982
619,619,11/7/2002 17:00,0.00805259,0.081778887
620,620,11/8/2002 7:00,0.00805259,0.053564536
621,621,11/8/2002 17:00,0.00805259,0.054313671
622,622,11/9/2002 7:00,0.00805259,0.033287924
623,623,11/9/2002 17:00,0.00805259,0.040476953
624,624,11/10/2002 7:00,0.00805259,0.039294433
625,625,11/10/2002 17:00,0.00805259,0.00360524
626,626,11/11/2002 7:00,0.00805259,0.039294433
627,627,11/11/2002 17:00,0.00805259,0.07797664
628,628,11/12/2002 7:00,0.00805259,0.047893301
629,629,11/12/2002 17:00,0.008001945,0.043205504
630,630,11/13/2002 7:00,0.008001945,0.06040849
631,631,11/13/2002 17:00,0.008001945,0.072316488
632,632,11/14/2002 7:00,0.008001945,0.045288561
633,633,11/14/2002 17:00,0.008001945,0.003636656
634,634,11/15/2002 7:00,0.008001945,0.062656989
635,635,11/15/2002 17:00,0.008001945,0.053629995
636,636,11/16/2002 7:00,0.008001945,0.016306324
637,637,11/16/2002 17:00,0.008001945,0.047632451
638,638,11/17/2002 7:00,0.008001945,0.067785269
639,639,11/17/2002 17:00,0.008001945,0.03686202
640,640,11/18/2002 7:00,0.008001945,0.019915209
641,641,11/18/2002 17:00,0.008001945,-0.000256849
642,642,11/19/2002 7:00,0.008001945,0.058796808
643,643,11/19/2002 17:00,0.007951299,0.071732686
644,644,11/20/2002 7:00,0.007951299,0.049851301
645,645,11/20/2002 17:00,0.007951299,0.064884249
646,646,11/21/2002 7:00,0.007951299,0.042103578
647,647,11/21/2002 17:00,0.007951299,0.028365111
648,648,11/22/2002 7:00,0.007951299,0.052794215
649,649,11/22/2002 17:00,0.007951299,0.047766717
650,650,11/23/2002 7:00,0.007951299,-0.001538145
651,651,11/23/2002 17:00,0.007951299,0.018328268
652,652,11/24/2002 7:00,0.007951299,0.084919139
653,653,11/24/2002 17:00,0.007951299,0.049851301
654,654,11/25/2002 7:00,0.007951299,0.066925657
655,655,11/25/2002 17:00,0.007951299,0.049997531
656,656,11/26/2002 7:30,0.007951299,0.062956696
657,657,11/26/2002 17:00,0.007900654,0.067785269
658,658,11/27/2002 7:30,0.007900654,0.058975451
659,659,11/27/2002 17:00,0.007900654,0.057443558
660,660,11/28/2002 7:30,0.007900654,0.055916691
661,661,11/28/2002 17:00,0.007900654,0.07430096
662,662,11/29/2002 7:30,0.007900654,0.05218967
663,663,11/29/2002 17:00,0.007900654,0.052474733
664,664,11/30/2002 7:30,0.007900654,0.04539513
665,665,11/30/2002 17:00,0.007900654,0.053629995
666,666,12/1/2002 7:30,0.007900654,0.049851301
667,667,12/1/2002 16:30,0.007900654,0.051933715
668,668,12/2/2002 7:30,0.007900654,0.05471284
669,669,12/2/2002 16:30,0.007900654,0.045490347
670,670,12/3/2002 7:30,0.007900654,0.063850412
671,671,12/3/2002 16:30,0.007850009,0.040846652
672,672,12/4/2002 7:30,0.007850009,0.055662042
673,673,12/4/2002 16:30,0.007850009,0.045031891
674,674,12/5/2002 7:30,0.007850009,0.065927567
675,675,12/5/2002 16:30,0.007850009,0.0893617
676,676,12/6/2002 7:30,0.007850009,0.07281302
677,677,12/6/2002 16:30,0.007850009,0.050343887
678,678,12/7/2002 7:30,0.007850009,0.045288561
679,679,12/7/2002 16:30,0.007850009,0.045490347
680,680,12/8/2002 7:30,0.007850009,0.040476953
681,681,12/8/2002 16:30,0.007850009,-0.023616171
682,682,12/9/2002 7:30,0.007850009,0.042977508
683,683,12/9/2002 16:30,0.007850009,0.050160718
684,684,12/10/2002 7:30,0.007850009,0.021919982
685,685,12/10/2002 16:30,0.007850009,0.051933715
686,686,12/11/2002 7:30,0.007799364,0.039053525
687,687,12/11/2002 16:30,0.007799364,0.047704523
688,688,12/12/2002 7:30,0.007799364,0.023547179
689,689,12/12/2002 16:30,0.007799364,0.062975366
690,690,12/13/2002 7:30,0.007799364,0.043410051
691,691,12/13/2002 16:30,0.007799364,0.05471284
692,692,12/14/2002 7:30,0.007799364,0.023302089
693,693,12/14/2002 16:30,0.007799364,0.062656989
694,694,12/15/2002 7:30,0.007799364,0.068133706
695,695,12/15/2002 16:30,0.007799364,0.064828117
696,696,12/16/2002 7:30,0.007799364,0.050787171
697,697,12/16/2002 16:30,0.007799364,0.06040849
698,698,12/17/2002 7:30,0.007799364,0.020504728
699,699,12/17/2002 16:30,0.007799364,0.05315464
700,700,12/18/2002 7:30,0.007748718,0.045490347
701,701,12/18/2002 16:30,0.007748718,0.04861064
702,702,12/19/2002 7:30,0.007748718,0.027915202
703,703,12/19/2002 16:30,0.007748718,0.050551011
704,704,12/20/2002 7:30,0.007748718,0.05807835
705,705,12/20/2002 16:30,0.007748718,0.063850412
706,706,12/21/2002 7:30,0.007748718,0.05315464
707,707,12/21/2002 16:30,0.007748718,0.053954619
708,708,12/22/2002 7:30,0.007748718,0.050551011
709,709,12/22/2002 16:30,0.007748718,0.02780445
710,710,12/23/2002 7:30,0.007748718,0.05687858
711,711,12/23/2002 16:30,0.007748718,0.041475836
712,712,12/24/2002 7:30,0.007748718,0.047766717
713,713,12/24/2002 16:30,0.007748718,0.060306782
714,714,12/25/2002 7:30,0.007698073,0.043594518
715,715,12/25/2002 16:30,0.007698073,-0.041108741
716,716,12/26/2002 7:30,0.007698073,0.057443558
717,717,12/26/2002 16:30,0.007698073,0.062187546
718,718,12/27/2002 7:30,0.007698073,0.055662042
719,719,12/27/2002 16:30,0.007698073,0.027026159
720,720,12/28/2002 7:30,0.007698073,0.049719445
721,721,12/28/2002 16:30,0.007698073,0.023547179
722,722,12/29/2002 7:30,0.007698073,0.047766717
723,723,12/29/2002 16:30,0.007698073,0.025873043
724,724,12/30/2002 7:30,0.007698073,0.056372573
725,725,12/30/2002 16:30,0.007698073,0.059650929
726,726,12/31/2002 7:30,0.007698073,0.067173073
727,727,12/31/2002 16:30,0.007698073,0.027340373
728,728,1/1/2002 7:30,0.007698073,0.049851301
729,729,1/1/2002 16:30,0.007647428,0.043410051
730,0,1/2/2003 7:30,0.007647428,0.038410086
731,1,1/2/2003 16:30,0.007647428,0.043410051
732,2,1/3/2003 7:30,0.007647428,0.067785269
733,3,1/3/2003 16:30,0.007647428,0.051933715
734,4,1/4/2003 7:30,0.007647428,0.030593699
735,5,1/4/2003 16:30,0.007647428,0.049997531
736,6,1/5/2003 7:30,0.007647428,0.045288561
737,7,1/5/2003 16:30,0.007647428,0.057443558
738,8,1/6/2003 7:30,0.007647428,0.05471284
739,9,1/6/2003 16:30,0.007647428,0.051702587
740,10,1/7/2003 7:30,0.007647428,0.040846652
741,11,1/7/2003 16:30,0.007647428,0.056884745
742,12,1/8/2003 7:30,0.007647428,0.056896435
743,13,1/8/2003 16:30,0.007596783,0.02780445
744,14,1/9/2003 7:30,0.007596783,0.082218144
745,15,1/9/2003 16:30,0.007596783,0.038410086
746,16,1/10/2003 7:30,0.007596783,0.043410051
747,17,1/10/2003 16:30,0.007596783,0.040061333
748,18,1/11/2003 7:30,0.007596783,0.066925657
749,19,1/11/2003 16:30,0.007596783,0.07281302
750,20,1/12/2003 7:30,0.007596783,0.072316488
751,21,1/12/2003 16:30,0.007596783,0.050160718
752,22,1/13/2003 7:30,0.007596783,0.056372573
753,23,1/13/2003 16:30,0.007596783,0.058796808
754,24,1/14/2003 7:30,0.007596783,0.05218967
755,25,1/14/2003 16:30,0.007596783,0.05687858
756,26,1/15/2003 7:30,0.007596783,0.005137203
757,27,1/15/2003 17:00,0.007596783,0.063850412
758,28,1/16/2003 7:30,0.007546138,0.041475836
759,29,1/16/2003 17:00,0.007546138,0.055916691
760,30,1/17/2003 7:30,0.007546138,0.0455759
761,31,1/17/2003 17:00,0.007546138,0.0043609
762,32,1/18/2003 7:30,0.007546138,0.00360524
763,33,1/18/2003 17:00,0.007546138,-0.182264574
764,34,1/19/2003 7:30,0.007546138,0.055503906
765,35,1/19/2003 17:00,0.007546138,0.038410086
766,36,1/20/2003 7:30,0.007546138,0.052474733
767,37,1/20/2003 17:00,0.007546138,0.103612493
768,38,1/21/2003 7:00,0.007546138,0.070261997
769,39,1/21/2003 17:00,0.007546138,0.054313671
770,40,1/22/2003 7:00,0.007546138,0.05218967
771,41,1/22/2003 17:00,0.007546138,0.034049388
772,42,1/23/2003 7:00,0.007546138,0.026197604
773,43,1/23/2003 17:00,0.007495492,0.047733871
774,44,1/24/2003 7:00,0.007495492,0.023400124
775,45,1/24/2003 17:00,0.007495492,0.037047401
776,46,1/25/2003 7:00,0.007495492,0.058975451
777,47,1/25/2003 17:00,0.007495492,0.064828117
778,48,1/26/2003 7:00,0.007495492,0.024716339
779,49,1/26/2003 17:00,0.007495492,0.056232298
780,50,1/27/2003 7:00,0.007495492,0.001394962
781,51,1/27/2003 17:00,0.007495492,0.052474733
782,52,1/28/2003 7:00,0.007495492,0.051933715
783,53,1/28/2003 17:00,0.007495492,0.05807835
784,54,1/29/2003 7:00,0.007495492,0.12453697
785,55,1/29/2003 17:00,0.007495492,0.049997531
786,56,1/30/2003 7:00,0.007495492,0.061006686
787,57,1/30/2003 17:00,0.007444847,0.018328268
788,58,1/31/2003 7:00,0.007444847,0.065927567
789,59,1/31/2003 17:00,0.007444847,0.069499118
790,60,2/1/2003 7:00,0.007444847,0.066925657
791,61,2/1/2003 17:00,0.007444847,0.036636286
792,62,2/2/2003 7:00,0.007444847,0.047733871
793,63,2/2/2003 17:00,0.007444847,0.045288561
794,64,2/3/2003 7:00,0.007444847,0.034992683
795,65,2/3/2003 17:00,0.007444847,0.063356049
796,66,2/4/2003 7:00,0.007444847,0.035891947
797,67,2/4/2003 17:00,0.007444847,0.053954619
798,68,2/5/2003 7:00,0.007444847,0.043205504
799,69,2/5/2003 17:00,0.007444847,0.059561668
800,70,2/6/2003 7:00,0.007444847,0.047733871
801,71,2/6/2003 17:00,0.007444847,0.047654175
802,72,2/7/2003 7:00,0.007394202,0.019915209
803,73,2/7/2003 17:00,0.007394202,0.035209355
804,74,2/8/2003 7:00,0.007394202,0.032344321
805,75,2/8/2003 17:00,0.007394202,0.047803621
806,76,2/9/2003 7:00,0.007394202,0.036500828
807,77,2/9/2003 17:00,0.007394202,0.047704523
808,78,2/10/2003 7:00,0.007394202,0.020504728
809,79,2/10/2003 17:00,0.007394202,0.052474733
810,80,2/11/2003 7:00,0.007394202,0.052474733
811,81,2/11/2003 17:00,0.007394202,0.052794215
812,82,2/12/2003 7:00,0.007394202,0.007993637
813,83,2/12/2003 17:00,0.007394202,0.057443558
814,84,2/13/2003 7:00,0.007394202,0.058369367
815,85,2/13/2003 17:00,0.007394202,0.043594518
816,86,2/14/2003 7:00,0.007394202,0.050787171
817,87,2/14/2003 17:30,0.007343557,0.037313491
818,88,2/15/2003 7:00,0.007343557,0.039590732
819,89,2/15/2003 17:30,0.007343557,0.035209355
820,90,2/16/2003 7:00,0.007343557,0.047803621
821,91,2/16/2003 17:30,0.007343557,0.057443558
822,92,2/17/2003 7:00,0.007343557,0.023547179
823,93,2/17/2003 17:30,0.007343557,-0.022042369
824,94,2/18/2003 6:30,0.007343557,0.057443558
825,95,2/18/2003 17:30,0.007343557,0.069499118
826,96,2/19/2003 6:30,0.007343557,0.040846652
827,97,2/19/2003 17:30,0.007343557,0.036500828
828,98,2/20/2003 6:30,0.007343557,0.047733871
829,99,2/20/2003 17:30,0.007343557,0.06475443
830,100,2/21/2003 6:30,0.007343557,0.041745757
831,101,2/21/2003 17:30,0.007343557,0.050160718
832,102,2/22/2003 6:30,0.007343557,0.056372573
833,103,2/22/2003 17:30,0.007292911,0.055662042
834,104,2/23/2003 6:30,0.007292911,0.062656989
835,105,2/23/2003 17:30,0.007292911,0.057443558
836,106,2/24/2003 6:30,0.007292911,0.045490347
837,107,2/24/2003 17:30,0.007292911,0.05807835
838,108,2/25/2003 6:30,0.007292911,0.053629995
839,109,2/25/2003 17:30,0.007292911,0.021814031
840,110,2/26/2003 6:30,0.007292911,0.052474733
841,111,2/26/2003 17:30,0.007292911,0.043205504
842,112,2/27/2003 6:30,0.007292911,0.052474733
843,113,2/27/2003 17:30,0.007292911,0.033287924
844,114,2/28/2003 6:30,0.007292911,0.050551011
845,115,2/28/2003 17:30,0.007292911,-0.023256913
846,116,3/1/2003 6:30,0.007292911,0.025894508
847,117,3/1/2003 17:30,0.007292911,0.05807835
848,118,3/2/2003 6:30,0.007242266,0.049997531
849,119,3/2/2003 17:30,0.007242266,0.061006686
850,120,3/3/2003 6:30,0.007242266,0.059650929
851,121,3/3/2003 17:30,0.007242266,0.058975451
852,122,3/4/2003 6:30,0.007242266,0.068533284
853,123,3/4/2003 17:30,0.007242266,-0.010970181
854,124,3/5/2003 6:30,0.007242266,0.003636656
855,125,3/5/2003 17:30,0.007242266,0.006987298
856,126,3/6/2003 6:30,0.007242266,-0.002998729
857,127,3/6/2003 17:30,0.007242266,0.028901961
858,128,3/7/2003 6:30,0.007242266,0.000194158
859,129,3/7/2003 17:30,0.007242266,0.047704523
860,130,3/8/2003 6:30,0.007242266,-0.168659767
861,131,3/8/2003 17:30,0.007242266,0.042977508
862,132,3/9/2003 6:30,0.007242266,0.034992683
863,133,3/9/2003 17:30,0.007191621,0.054313671
864,134,3/10/2003 6:30,0.007191621,0.042721681
865,135,3/10/2003 18:00,0.007191621,0.05687858
866,136,3/11/2003 6:30,0.007191621,0.083926752
867,137,3/11/2003 18:00,0.007191621,0.050160718
868,138,3/12/2003 6:30,0.007191621,0.058975451
869,139,3/12/2003 18:00,0.007191621,0.042721681
870,140,3/13/2003 6:00,0.007191621,0.045168372
871,141,3/13/2003 18:00,0.007191621,0.050160718
872,142,3/14/2003 6:00,0.007191621,0.055916691
873,143,3/14/2003 18:00,0.007191621,0.047733871
874,144,3/15/2003 6:00,0.007191621,0.05315464
875,145,3/15/2003 18:00,0.007191621,0.04539513
876,146,3/16/2003 6:00,0.007191621,0.049997531
877,147,3/16/2003 18:00,0.007191621,0.045490347
878,148,3/17/2003 6:00,0.007191621,0.064828117
879,149,3/17/2003 18:00,0.007140976,0.05218967
880,150,3/18/2003 6:00,0.007140976,0.0216794
881,151,3/18/2003 18:00,0.007140976,0.063850412
882,152,3/19/2003 6:00,0.007140976,0.047733871
883,153,3/19/2003 18:00,0.007140976,0.045490347
884,154,3/20/2003 6:00,0.007140976,0.055159349
885,155,3/20/2003 18:00,0.007140976,0.058796808
886,156,3/21/2003 6:00,0.007140976,0.062656989
887,157,3/21/2003 18:00,0.007140976,0.047803621
888,158,3/22/2003 6:00,0.007140976,0.037889119
889,159,3/22/2003 18:00,0.007140976,0.05687858
890,160,3/23/2003 6:00,0.007140976,0.05218967
891,161,3/23/2003 18:00,0.007140976,0.045653152
892,162,3/24/2003 6:00,0.007140976,0.045490347
893,163,3/24/2003 18:00,0.007140976,0.049851301
894,164,3/25/2003 6:00,0.007090331,0.038434359
895,165,3/25/2003 18:00,0.007090331,0.039590732
896,166,3/26/2003 6:00,0.007090331,0.068133706
897,167,3/26/2003 18:00,0.007090331,0.035891947
898,168,3/27/2003 6:00,0.007090331,0.040846652
899,169,3/27/2003 18:00,0.007090331,0.048291795
900,170,3/28/2003 6:00,0.007090331,0.055159349
901,171,3/28/2003 18:00,0.007090331,0.059650929
902,172,3/29/2003 6:00,0.007090331,0.052474733
903,173,3/29/2003 18:00,0.007090331,0.05687858
904,174,3/30/2003 6:00,0.007090331,0.009310142
905,175,3/30/2003 18:00,0.007090331,0.040476953
906,176,3/31/2003 6:00,0.007090331,0.06475443
907,177,3/31/2003 18:00,0.007090331,0.013407012
908,178,4/1/2003 6:00,0.007090331,0.052474733
909,179,4/1/2003 18:30,0.007090331,0.069499118
910,180,4/2/2003 6:00,0.007039685,0.057443558
911,181,4/2/2003 18:30,0.007039685,0.070236563
912,182,4/3/2003 6:00,0.007039685,0.018328268
913,183,4/3/2003 18:30,0.007039685,0.040476953
914,184,4/4/2003 6:00,0.007039685,0.036500828
915,185,4/4/2003 18:30,0.007039685,0.062656989
916,186,4/5/2003 5:30,0.007039685,0.05687858
917,187,4/5/2003 18:30,0.007039685,0.063850412
918,188,4/6/2003 5:30,0.007039685,0.05807835
919,189,4/6/2003 18:30,0.007039685,0.038410086
920,190,4/7/2003 5:30,0.007039685,0.047845445
921,191,4/7/2003 18:30,0.007039685,0.070261997
922,192,4/8/2003 5:30,0.007039685,0.055377648
923,193,4/8/2003 18:30,0.007039685,0.024915059
924,194,4/9/2003 5:30,0.007039685,0.065927567
925,195,4/9/2003 18:30,0.007039685,0.035209355
926,196,4/10/2003 5:30,0.00698904,0.020243371
927,197,4/10/2003 18:30,0.00698904,0.055159349
928,198,4/11/2003 5:30,0.00698904,0.063850412
929,199,4/11/2003 18:30,0.00698904,0.038875748
930,200,4/12/2003 5:30,0.00698904,0.029881738
931,201,4/12/2003 18:30,0.00698904,0.070914788
932,202,4/13/2003 5:30,0.00698904,0.041745757
933,203,4/13/2003 18:30,0.00698904,0.055159349
934,204,4/14/2003 5:30,0.00698904,-0.025753637
935,205,4/14/2003 18:30,0.00698904,0.036636286
936,206,4/15/2003 5:30,0.00698904,0.065849325
937,207,4/15/2003 18:30,0.00698904,0.038410086
938,208,4/16/2003 5:30,0.00698904,0.005992469
939,209,4/16/2003 18:30,0.00698904,0.014693903
940,210,4/17/2003 5:30,0.00698904,0.035346603
941,211,4/17/2003 18:30,0.00698904,-0.018892659
942,212,4/18/2003 5:30,0.006938395,0.040476953
943,213,4/18/2003 18:30,0.006938395,0.047704523
944,214,4/19/2003 5:30,0.006938395,0.064828117
945,215,4/19/2003 18:30,0.006938395,0.035891947
946,216,4/20/2003 5:30,0.006938395,0.054034743
947,217,4/20/2003 18:30,0.006938395,0.057443558
948,218,4/21/2003 5:30,0.006938395,0.037889119
949,219,4/21/2003 18:30,0.006938395,0.041286291
950,220,4/22/2003 5:30,0.006938395,0.04539513
951,221,4/22/2003 18:30,0.006938395,0.055159349
952,222,4/23/2003 5:30,0.006938395,0.043205504
953,223,4/23/2003 18:30,0.006938395,0.062656989
954,224,4/24/2003 5:30,0.006938395,0.058796808
955,225,4/24/2003 18:30,0.006938395,0.038410086
956,226,4/25/2003 5:30,0.006938395,0.057443558
957,227,4/25/2003 19:00,0.006938395,0.029091491
958,228,4/26/2003 5:30,0.00688775,0.055159349
959,229,4/26/2003 19:00,0.00688775,0.042977508
960,230,4/27/2003 5:30,0.00688775,0.062656989
961,231,4/27/2003 19:00,0.00688775,0.073894056
962,232,4/28/2003 5:30,0.00688775,0.06040849
963,233,4/28/2003 19:00,0.00688775,0.050787171
964,234,4/29/2003 5:00,0.00688775,0.024716339
965,235,4/29/2003 19:00,0.00688775,0.079960775
966,236,4/30/2003 5:00,0.00688775,0.016893147
967,237,4/30/2003 19:00,0.00688775,0.05218967
968,238,5/1/2003 5:00,0.00688775,0.062975366
969,239,5/1/2003 19:00,0.00688775,0.040476953
970,240,5/2/2003 5:00,0.00688775,0.039590732
971,241,5/2/2003 19:00,0.00688775,0.07430096
972,242,5/3/2003 5:00,0.00688775,0.034992683
973,243,5/3/2003 19:00,0.00688775,0.047704523
974,244,5/4/2003 5:00,0.006837105,0.042977508
975,245,5/4/2003 19:00,0.006837105,0.075682866
976,246,5/5/2003 5:00,0.006837105,0.047733871
977,247,5/5/2003 19:00,0.006837105,0.045653152
978,248,5/6/2003 5:00,0.006837105,0.055662042
979,249,5/6/2003 19:00,0.006837105,-0.000935543
980,250,5/7/2003 5:00,0.006837105,0.062656989
981,251,5/7/2003 19:00,0.006837105,0.021919982
982,252,5/8/2003 5:00,0.006837105,0.068953419
983,253,5/8/2003 19:00,0.006837105,0.039590732
984,254,5/9/2003 5:00,0.006837105,0.045288561
985,255,5/9/2003 19:00,0.006837105,0.069499118
986,256,5/10/2003 5:00,0.006837105,0.068133706
987,257,5/10/2003 19:00,0.006837105,0.059650929
988,258,5/11/2003 5:00,0.006837105,0.021814031
989,259,5/11/2003 19:00,0.006837105,0.020243371
990,260,5/12/2003 5:00,0.006786459,0.007993637
991,261,5/12/2003 19:00,0.006786459,0.040061333
992,262,5/13/2003 5:00,0.006786459,0.05807835
993,263,5/13/2003 19:00,0.006786459,0.031465061
994,264,5/14/2003 5:00,0.006786459,0.050343887
995,265,5/14/2003 19:00,0.006786459,0.049719445
996,266,5/15/2003 5:00,0.006786459,0.043205504
997,267,5/15/2003 19:00,0.006786459,0.064828117
998,268,5/16/2003 5:00,0.006786459,0.052474733
999,269,5/16/2003 19:00,0.006786459,0.062656989
1000,270,5/17/2003 5:00,0.006786459,0.066925657
1001,271,5/17/2003 19:00,0.006786459,0.031465061
1002,272,5/18/2003 5:00,0.006786459,0.033287924
1003,273,5/18/2003 19:00,0.006786459,0.049997531
1004,274,5/19/2003 5:00,0.006786459,0.006939453
1005,275,5/19/2003 19:00,0.006786459,0.057443558
1006,276,5/20/2003 5:00,0.006735814,0.062656989
1007,277,5/20/2003 19:00,0.006735814,0.043205504
1008,278,5/21/2003 5:00,0.006735814,0.080019645
1009,279,5/21/2003 19:00,0.006735814,0.044230785
1010,280,5/22/2003 5:00,0.006735814,0.040061333
1011,281,5/22/2003 19:00,0.006735814,0.054034743
1012,282,5/23/2003 5:00,0.006735814,0.025469514
1013,283,5/23/2003 19:00,0.006735814,0.035891947
1014,284,5/24/2003 5:00,0.006735814,0.055159349
1015,285,5/24/2003 19:30,0.006735814,0.043205504
1016,286,5/25/2003 5:00,0.006735814,0.051933715
1017,287,5/25/2003 19:30,0.006735814,0.030761836
1018,288,5/26/2003 5:00,0.006735814,0.042977508
1019,289,5/26/2003 19:30,0.006735814,0.047733871
1020,290,5/27/2003 5:00,0.006735814,0.043205504
1021,291,5/27/2003 19:30,0.006735814,0.043410051
1022,292,5/28/2003 5:00,0.006735814,0.035775462
1023,293,5/28/2003 19:30,0.006685169,0.045168372
1024,294,5/29/2003 5:00,0.006685169,0.02398835
1025,295,5/29/2003 19:30,0.006685169,0.05687858
1026,296,5/30/2003 4:30,0.006685169,0.001394962
1027,297,5/30/2003 19:30,0.006685169,0.048012841
1028,298,5/31/2003 4:30,0.006685169,0.057443558
1029,299,5/31/2003 19:30,0.006685169,0.040061333
1030,300,6/1/2003 4:30,0.006685169,0.04539513
1031,301,6/1/2003 19:30,0.006685169,0.051492909
1032,302,6/2/2003 4:30,0.006685169,0.051933715
1033,303,6/2/2003 19:30,0.006685169,0.047803621
1034,304,6/3/2003 4:30,0.006685169,0.040846652
1035,305,6/3/2003 19:30,0.006685169,0.065927567
1036,306,6/4/2003 4:30,0.006685169,0.049851301
1037,307,6/4/2003 19:30,0.006685169,0.068133706
1038,308,6/5/2003 4:30,0.006685169,0.05471284
1039,309,6/5/2003 19:30,0.006685169,0.050160718
1040,310,6/6/2003 4:30,0.006634524,0.05315464
1041,311,6/6/2003 19:30,0.006634524,0.035891947
1042,312,6/7/2003 4:30,0.006634524,0.066925657
1043,313,6/7/2003 19:30,0.006634524,0.07797664
1044,314,6/8/2003 4:30,0.006634524,0.047766717
1045,315,6/8/2003 19:30,0.006634524,0.059650929
1046,316,6/9/2003 4:30,0.006634524,0.027026159
1047,317,6/9/2003 19:30,0.006634524,0.039590732
1048,318,6/10/2003 4:30,0.006634524,0.061006686
1049,319,6/10/2003 19:30,0.006634524,0.07797664
1050,320,6/11/2003 4:30,0.006634524,0.050160718
1051,321,6/11/2003 19:30,0.006634524,0.065927567
1052,322,6/12/2003 4:30,0.006634524,0.028374505
1053,323,6/12/2003 19:30,0.006634524,-0.00608046
1054,324,6/13/2003 4:30,0.006634524,0.050551011
1055,325,6/13/2003 19:30,0.006634524,0.037889119
1056,326,6/14/2003 4:30,0.006583878,0.036500828
1057,327,6/14/2003 19:30,0.006583878,0.036636286
1058,328,6/15/2003 4:30,0.006583878,0.059650929
1059,329,6/15/2003 19:30,0.006583878,0.050160718
1060,330,6/16/2003 4:30,0.006583878,0.065927567
1061,331,6/16/2003 19:30,0.006583878,0.084919139
1062,332,6/17/2003 4:30,0.006583878,0.09565003
1063,333,6/17/2003 19:30,0.006583878,0.042721681
1064,334,6/18/2003 4:30,0.006583878,0.016893147
1065,335,6/18/2003 19:30,0.006583878,0.059650929
1066,336,6/19/2003 4:30,0.006583878,0.006939453
1067,337,6/19/2003 19:30,0.006583878,0.045168372
1068,338,6/20/2003 4:30,0.006583878,-0.0276616
1069,339,6/20/2003 19:30,0.006583878,0.0208949
1070,340,6/21/2003 4:30,0.006583878,0.039294433
1071,341,6/21/2003 19:30,0.006583878,0.047733871
1072,342,6/22/2003 4:30,0.006583878,0.047766717
1073,343,6/22/2003 19:30,0.006533233,0.039053525
1074,344,6/23/2003 4:30,0.006533233,0.056232298
1075,345,6/23/2003 19:30,0.006533233,0.050160718
1076,346,6/24/2003 4:30,0.006533233,0.070261997
1077,347,6/24/2003 19:30,0.006533233,0.009310142
1078,348,6/25/2003 4:30,0.006533233,0.032556275
1079,349,6/25/2003 19:30,0.006533233,0.085328888
1080,350,6/26/2003 4:30,0.006533233,0.016891601
